Assay Type,Target Name,pEC50,MW,LogP,H_Donors,H_Acceptors,TPSA,Ring_Count,Rotatable_Bonds
F,Dopamine D2 receptor,7.3799681048737025,429.6490000000002,5.082700000000004,2.0,3.0,61.440000000000005,2.0,17.0
F,Dopamine D2 receptor,5.8399999311187,532.7260000000003,4.659800000000004,2.0,6.0,100.21000000000002,2.0,13.0
F,Dopamine D2 receptor,6.659992382003327,375.5130000000001,3.350500000000002,2.0,4.0,70.67,2.0,9.0
F,Dopamine D2 receptor,7.26003230324049,332.4440000000001,2.779000000000001,1.0,4.0,58.64,2.0,10.0
F,Dopamine D2 receptor,7.070019409484486,254.761,2.1451,2.0,2.0,41.13,2.0,5.0
F,Dopamine D2 receptor,7.070581074285707,254.761,2.1451,2.0,2.0,41.13,2.0,5.0
F,Dopamine D2 receptor,7.259637310505756,332.4440000000001,2.779000000000001,1.0,4.0,58.64,2.0,10.0
F,Dopamine D2 receptor,6.6595558851598815,375.5130000000001,3.350500000000002,2.0,4.0,70.67,2.0,9.0
F,Dopamine D2 receptor,5.849857838151442,532.7260000000003,4.659800000000004,2.0,6.0,100.21000000000002,2.0,13.0
F,Dopamine D2 receptor,7.376750709602099,429.6490000000002,5.082700000000004,2.0,3.0,61.440000000000005,2.0,17.0
F,Dopamine D2 receptor,7.552841968657781,632.8500000000003,3.677800000000004,4.0,6.0,122.88,4.0,21.0
F,Dopamine D2 receptor,7.657577319177793,688.9580000000001,5.238200000000005,4.0,6.0,122.88,4.0,25.0
F,Dopamine D2 receptor,8.4089353929735,745.0659999999999,6.798600000000006,4.0,6.0,122.88,4.0,29.0
F,Dopamine D2 receptor,8.207608310501746,801.1740000000001,8.359000000000007,4.0,6.0,122.88,4.0,33.0
F,Dopamine D2 receptor,7.853871964321762,857.2819999999998,9.919400000000001,4.0,6.0,122.88,4.0,37.0
F,Dopamine D2 receptor,5.3300326300914955,375.46900000000005,1.8067999999999995,3.0,4.0,98.74000000000001,2.0,12.0
B,Dopamine D2 receptor,6.769551078621726,461.3930000000002,3.777700000000003,3.0,4.0,71.6,4.0,7.0
B,Dopamine D2 receptor,7.119186407719209,426.56400000000025,4.653300000000003,2.0,3.0,51.370000000000005,5.0,7.0
B,Dopamine D2 receptor,5.0,463.3840000000002,4.946000000000004,2.0,3.0,51.370000000000005,4.0,7.0
B,Dopamine D2 receptor,6.769551078621726,438.5750000000003,4.720200000000005,1.0,4.0,48.470000000000006,5.0,7.0
B,Dopamine D2 receptor,6.698970004336019,454.5740000000002,3.6910000000000025,2.0,5.0,68.7,5.0,7.0
B,Dopamine D2 receptor,5.0,452.98600000000016,4.229000000000003,1.0,5.0,57.7,4.0,8.0
F,Dopamine D2 receptor,7.410050398674292,448.39400000000006,4.859300000000005,1.0,4.0,44.81,4.0,7.0
F,Dopamine D2 receptor,6.009998764965339,417.5170000000001,2.678400000000001,0.0,8.0,63.72,5.0,7.0
F,Dopamine D2 receptor,6.719991046891814,484.39100000000013,3.789100000000003,0.0,8.0,71.56,5.0,7.0
F,Dopamine D2 receptor,6.160000609491408,498.4180000000002,4.179200000000003,0.0,8.0,71.56,5.0,8.0
F,Dopamine D2 receptor,6.699991797446187,470.3640000000001,3.3990000000000027,0.0,8.0,71.56,5.0,6.0
F,Dopamine D2 receptor,6.260000690598032,431.5000000000001,2.1008,0.0,9.0,80.79,5.0,7.0
F,Dopamine D2 receptor,6.32000008377078,442.35400000000016,3.586500000000002,0.0,7.0,54.49,5.0,5.0
F,Dopamine D2 receptor,5.949999401714238,456.3810000000001,3.976600000000003,0.0,7.0,54.49,5.0,6.0
F,Dopamine D2 receptor,6.130000141365475,470.40800000000013,4.366700000000003,0.0,7.0,54.49,5.0,7.0
F,Dopamine D2 receptor,6.209996479609511,219.332,1.9989000000000001,1.0,2.0,31.92,3.0,2.0
F,Dopamine D2 receptor,6.020001176026261,484.39100000000013,3.789100000000003,0.0,8.0,71.56,5.0,7.0
F,Dopamine D2 receptor,5.7299993321845495,498.4180000000002,4.179200000000003,0.0,8.0,71.56,5.0,8.0
F,Dopamine D2 receptor,5.450000476425332,470.3640000000001,3.3990000000000027,0.0,8.0,71.56,5.0,6.0
F,Dopamine D2 receptor,5.359999833093897,431.5000000000001,2.1008,0.0,9.0,80.79,5.0,7.0
F,Dopamine D2 receptor,5.95999928552668,442.35400000000016,3.586500000000002,0.0,7.0,54.49,5.0,5.0
B,Dopamine D2 receptor,7.292429823902063,219.332,1.9989000000000001,1.0,2.0,31.92,3.0,2.0
F,Dopamine D2 receptor,5.300000202445418,259.34900000000005,2.5775000000000006,2.0,3.0,41.489999999999995,2.0,6.0
F,Dopamine D2 receptor,5.300000202445418,260.14599999999996,1.5871,2.0,4.0,44.730000000000004,2.0,5.0
F,Dopamine D2 receptor,5.300000202445418,260.14599999999996,1.5870999999999995,2.0,4.0,44.730000000000004,2.0,5.0
F,Dopamine D2 receptor,6.73754891026957,153.18099999999998,0.5989999999999998,3.0,3.0,66.48,1.0,2.0
F,Dopamine D2 receptor,8.490797477668897,587.1120000000005,4.884800000000003,3.0,7.0,101.72000000000001,5.0,7.0
F,Dopamine D2 receptor,7.485452247339714,587.1120000000005,4.884800000000003,3.0,7.0,101.72000000000001,5.0,7.0
F,Dopamine D2 receptor,7.665546248849069,584.0680000000006,3.998380000000002,3.0,8.0,125.51,5.0,6.0
F,Dopamine D2 receptor,7.404503778174426,584.0680000000006,3.998380000000002,3.0,8.0,125.51,5.0,6.0
F,Dopamine D2 receptor,6.787812395596042,219.328,2.981600000000002,1.0,2.0,23.47,2.0,3.0
F,Dopamine D2 receptor,6.373659632624958,584.0680000000006,3.998380000000002,3.0,8.0,125.51,5.0,6.0
F,Dopamine D2 receptor,5.405607449624573,584.0680000000006,3.998380000000002,3.0,8.0,125.51,5.0,6.0
F,Dopamine D2 receptor,6.424812155072339,219.328,2.981600000000002,1.0,2.0,23.47,2.0,3.0
F,Dopamine D2 receptor,6.073657553374345,219.328,2.981600000000002,1.0,2.0,23.47,2.0,3.0
B,Dopamine D2 receptor,8.301029995663981,153.18099999999998,0.5989999999999998,3.0,3.0,66.48,1.0,2.0
B,Dopamine D2 receptor,7.221125527997261,203.24499999999995,0.4736999999999994,2.0,3.0,49.82,3.0,1.0
B,Dopamine D2 receptor,6.15676722190199,189.21799999999996,0.2129999999999997,2.0,3.0,63.81,3.0,0.0
B,Dopamine D2 receptor,7.795880017344075,231.29899999999998,1.6662,2.0,4.0,50.080000000000005,3.0,3.0
B,Dopamine D2 receptor,8.596879478824182,273.38000000000005,2.7886000000000015,1.0,4.0,41.29,3.0,5.0
B,Dopamine D2 receptor,7.167491087293763,273.38,2.1372999999999998,1.0,4.0,38.96,3.0,5.0
B,Dopamine D2 receptor,7.5376020021010435,245.32599999999996,1.5960999999999999,1.0,3.0,41.03,3.0,3.0
B,Dopamine D2 receptor,7.4698003017969175,315.4610000000001,3.2597000000000023,0.0,4.0,30.17,3.0,7.0
B,Dopamine D2 receptor,7.412289034981089,245.326,1.3570999999999998,1.0,4.0,38.96,3.0,3.0
B,Dopamine D2 receptor,7.515700160653214,259.353,1.7471999999999999,1.0,4.0,38.96,3.0,4.0
B,Dopamine D2 receptor,7.363512103646634,418.49700000000024,3.142500000000001,2.0,5.0,83.27000000000001,5.0,7.0
B,Dopamine D2 receptor,7.6439741428068775,417.51300000000026,2.877600000000001,3.0,4.0,85.92000000000002,5.0,7.0
B,Dopamine D2 receptor,6.962573502059376,466.58500000000026,3.967500000000003,2.0,4.0,70.13,6.0,7.0
B,Dopamine D2 receptor,8.113509274827518,153.18099999999998,0.5989999999999998,3.0,3.0,66.48,1.0,2.0
B,Dopamine D2 receptor,8.086186147616283,219.332,1.9989000000000001,1.0,2.0,31.92,3.0,2.0
B,Dopamine D2 receptor,7.189095719331299,203.24499999999995,0.4736999999999994,2.0,3.0,49.82,3.0,1.0
B,Dopamine D2 receptor,6.164943898279883,189.21799999999996,0.2129999999999997,2.0,3.0,63.81,3.0,0.0
B,Dopamine D2 receptor,9.0,231.29899999999998,1.6662,2.0,4.0,50.080000000000005,3.0,3.0
B,Dopamine D2 receptor,7.886056647693163,273.38,2.1372999999999998,1.0,4.0,38.96,3.0,5.0
B,Dopamine D2 receptor,7.7423214251308154,245.32599999999996,1.5960999999999999,1.0,3.0,41.03,3.0,3.0
B,Dopamine D2 receptor,7.863279432843593,315.4610000000001,3.2597000000000023,0.0,4.0,30.17,3.0,7.0
B,Dopamine D2 receptor,6.260427655549908,245.326,1.3570999999999998,1.0,4.0,38.96,3.0,3.0
B,Dopamine D2 receptor,7.080921907623926,259.353,1.7471999999999999,1.0,4.0,38.96,3.0,4.0
B,Dopamine D2 receptor,7.709965388637482,418.49700000000024,3.142500000000001,2.0,5.0,83.27000000000001,5.0,7.0
B,Dopamine D2 receptor,7.557520230935552,417.51300000000026,2.877600000000001,3.0,4.0,85.92000000000002,5.0,7.0
B,Dopamine D2 receptor,6.991399828238082,466.58500000000026,3.967500000000003,2.0,4.0,70.13,6.0,7.0
B,Dopamine D2 receptor,8.337242168318426,203.24499999999995,0.4736999999999994,2.0,3.0,49.82,3.0,1.0
B,Dopamine D2 receptor,5.275724130399211,454.0140000000002,5.260820000000006,1.0,4.0,44.81,4.0,7.0
B,Dopamine D2 receptor,5.3872161432802645,419.52500000000015,4.149100000000003,1.0,5.0,54.040000000000006,4.0,7.0
B,Dopamine D2 receptor,4.853871964321762,439.98700000000014,4.870720000000006,1.0,4.0,44.81,4.0,6.0
B,Dopamine D2 receptor,5.585026652029182,551.9020000000003,5.358100000000005,2.0,5.0,87.9,4.0,8.0
B,Dopamine D2 receptor,7.424812155072339,422.35600000000017,4.684200000000004,1.0,4.0,44.81,3.0,7.0
B,Dopamine D2 receptor,5.455931955649724,516.8530000000003,4.877200000000005,1.0,6.0,63.27000000000001,4.0,7.0
B,Dopamine D2 receptor,5.0,461.3930000000002,5.165500000000004,2.0,4.0,60.6,4.0,7.0
B,Dopamine D2 receptor,5.00436480540245,498.8420000000002,4.982300000000004,2.0,5.0,73.49000000000001,4.0,7.0
F,Dopamine D2 receptor,7.769551078621726,472.5850000000003,4.628700000000004,3.0,5.0,83.58,4.0,12.0
F,Dopamine D2 receptor,6.698970004336019,437.5360000000003,3.9837000000000033,4.0,6.0,91.18,3.0,12.0
F,Dopamine D2 receptor,6.958607314841775,421.53700000000026,4.492800000000004,3.0,5.0,70.95,3.0,12.0
F,Dopamine D2 receptor,7.008773924307505,492.57200000000034,3.6090000000000027,4.0,7.0,109.28000000000002,4.0,12.0
F,Dopamine D2 receptor,8.136677139879543,492.57200000000034,3.6090000000000027,4.0,7.0,109.28000000000002,4.0,12.0
F,Dopamine D2 receptor,8.585026652029182,476.5730000000003,4.118100000000003,3.0,6.0,89.05,4.0,12.0
F,Dopamine D2 receptor,6.769551078621726,319.357,1.8083999999999996,4.0,6.0,91.18,2.0,8.0
F,Dopamine D2 receptor,7.6020599913279625,303.35799999999995,2.317500000000001,3.0,5.0,70.95,2.0,8.0
F,Dopamine D2 receptor,8.795880017344075,219.332,1.9989000000000001,1.0,2.0,31.92,3.0,2.0
B,Dopamine D2 receptor,6.619788758288394,472.5850000000003,4.628700000000004,3.0,5.0,83.58,4.0,12.0
B,Dopamine D2 receptor,5.585026652029182,421.53700000000026,4.492800000000004,3.0,5.0,70.95,3.0,12.0
B,Dopamine D2 receptor,4.886056647693163,492.57200000000034,3.6090000000000027,4.0,7.0,109.28000000000002,4.0,12.0
B,Dopamine D2 receptor,5.055517327849832,492.57200000000034,3.6090000000000027,4.0,7.0,109.28000000000002,4.0,12.0
B,Dopamine D2 receptor,5.958607314841775,476.5730000000003,4.118100000000003,3.0,6.0,89.05,4.0,12.0
B,Dopamine D2 receptor,7.0655015487564325,219.332,1.9989000000000001,1.0,2.0,31.92,3.0,2.0
B,Dopamine D2 receptor,5.0,438.59700000000026,4.390200000000004,1.0,6.0,61.61000000000001,5.0,6.0
B,Dopamine D2 receptor,9.161150909262744,153.18099999999998,0.5989999999999998,3.0,3.0,66.48,1.0,2.0
B,Dopamine D2 receptor,6.2399999527072705,267.328,2.8499000000000025,2.0,3.0,43.7,4.0,0.0
B,Dopamine D2 receptor,8.15002808767115,211.33399999999997,1.5822,2.0,4.0,50.94,2.0,3.0
B,Dopamine D2 receptor,8.18996921359416,260.3809999999999,2.845700000000001,1.0,2.0,32.34,2.0,7.0
B,Dopamine D2 receptor,9.299988937677888,654.6059999999999,3.192800000000001,3.0,6.0,118.21,7.0,5.0
B,Dopamine D2 receptor,9.45001638884031,314.4980000000001,4.271100000000003,1.0,2.0,19.03,4.0,4.0
B,Dopamine D2 receptor,11.0,338.45500000000015,2.841400000000001,2.0,2.0,51.370000000000005,4.0,3.0
B,Dopamine D2 receptor,8.400007822415901,153.18099999999998,0.5989999999999998,3.0,3.0,66.48,1.0,2.0
F,Dopamine D2 receptor,8.214670164989233,448.39400000000006,4.859300000000005,1.0,4.0,44.81,4.0,6.0
F,Dopamine D2 receptor,6.899629454882437,462.4210000000001,5.249400000000005,1.0,4.0,44.81,4.0,7.0
F,Dopamine D2 receptor,7.886056647693163,463.4090000000001,4.644400000000004,1.0,5.0,57.7,4.0,7.0
F,Dopamine D2 receptor,8.2518119729938,448.3940000000002,4.260500000000004,1.0,4.0,44.81,4.0,6.0
F,Dopamine D2 receptor,5.005682847330363,462.4210000000001,4.650600000000004,1.0,4.0,44.81,4.0,7.0
F,Dopamine D2 receptor,6.458420756053419,436.40800000000013,5.584300000000005,0.0,5.0,28.6,4.0,6.0
F,Dopamine D2 receptor,6.787812395596042,423.5570000000002,3.9512000000000027,1.0,5.0,54.04,4.0,8.0
F,Dopamine D2 receptor,6.51427857351842,421.5410000000001,3.908000000000003,1.0,5.0,57.800000000000004,4.0,8.0
F,Dopamine D2 receptor,6.653647025549361,424.5450000000002,3.3462000000000014,1.0,6.0,66.93,4.0,8.0
F,Dopamine D2 receptor,7.568636235841013,435.5680000000001,4.298100000000003,1.0,5.0,57.800000000000004,4.0,9.0
F,Dopamine D2 receptor,7.886056647693163,446.3780000000001,4.816100000000004,1.0,4.0,48.57,4.0,6.0
F,Dopamine D2 receptor,9.698970004336019,452.5990000000003,4.124800000000003,1.0,6.0,66.93,4.0,9.0
F,Dopamine D2 receptor,10.0,449.5950000000002,4.686600000000004,1.0,5.0,57.800000000000004,4.0,9.0
F,Dopamine D2 receptor,8.013228265733755,405.32900000000006,4.460800000000003,1.0,4.0,44.39,4.0,6.0
F,Dopamine D2 receptor,7.6777807052660805,435.4200000000001,6.6417000000000055,0.0,4.0,25.36,4.0,7.0
F,Dopamine D2 receptor,8.008773924307505,422.3810000000001,5.194200000000004,0.0,5.0,28.6,4.0,6.0
F,Dopamine D2 receptor,5.431798275933005,448.3940000000002,4.260500000000004,1.0,4.0,44.81,4.0,7.0
F,Dopamine D2 receptor,4.337242168318426,502.4860000000003,5.885500000000007,1.0,4.0,44.81,5.0,6.0
F,Dopamine D2 receptor,6.0,444.36200000000014,4.082500000000003,1.0,4.0,44.81,4.0,4.0
F,Dopamine D2 receptor,8.244125144327509,419.3560000000001,4.850900000000004,1.0,4.0,44.39,4.0,7.0
F,Dopamine D2 receptor,8.244125144327509,482.4110000000001,5.992600000000005,1.0,4.0,44.81,5.0,5.0
F,Dopamine D2 receptor,6.29073003902417,421.32800000000015,3.754100000000002,2.0,4.0,64.36000000000001,4.0,6.0
F,Dopamine D2 receptor,7.958607314841775,410.51800000000014,2.956100000000001,1.0,6.0,66.93,4.0,8.0
F,Dopamine D2 receptor,8.744727494896694,450.53900000000016,2.883400000000001,2.0,6.0,83.14,5.0,7.0
F,Dopamine D2 receptor,9.397940008672037,438.5280000000002,2.718700000000001,1.0,7.0,76.16000000000001,5.0,7.0
F,Dopamine D2 receptor,8.508638306165727,448.39400000000006,4.859300000000005,1.0,4.0,44.81,4.0,6.0
F,Dopamine D2 receptor,8.481486060122112,462.4210000000001,5.249400000000005,1.0,4.0,44.81,4.0,7.0
F,Dopamine D2 receptor,8.481486060122112,463.4090000000001,4.644400000000004,1.0,5.0,57.7,4.0,7.0
F,Dopamine D2 receptor,8.55284196865778,460.40500000000014,5.206200000000004,1.0,4.0,48.57,4.0,7.0
F,Dopamine D2 receptor,8.096910013008056,448.3940000000002,4.260500000000004,1.0,4.0,44.81,4.0,6.0
F,Dopamine D2 receptor,8.207608310501746,462.4210000000001,4.650600000000004,1.0,4.0,44.81,4.0,7.0
F,Dopamine D2 receptor,7.638272163982407,450.43500000000006,5.9744000000000055,0.0,5.0,28.6,4.0,7.0
F,Dopamine D2 receptor,8.337242168318426,423.5570000000002,3.9512000000000027,1.0,5.0,54.04,4.0,8.0
F,Dopamine D2 receptor,8.602059991327963,421.5410000000001,3.908000000000003,1.0,5.0,57.800000000000004,4.0,8.0
F,Dopamine D2 receptor,8.214670164989233,424.5450000000002,3.3462000000000014,1.0,6.0,66.93,4.0,8.0
F,Dopamine D2 receptor,8.366531544420413,437.5840000000002,4.341300000000004,1.0,5.0,54.04,4.0,9.0
F,Dopamine D2 receptor,8.397940008672037,438.5720000000002,3.7363000000000026,1.0,6.0,66.93,4.0,9.0
F,Dopamine D2 receptor,8.318758762624412,435.5680000000001,4.298100000000003,1.0,5.0,57.800000000000004,4.0,9.0
F,Dopamine D2 receptor,8.657577319177793,446.3780000000001,4.816100000000004,1.0,4.0,48.57,4.0,6.0
F,Dopamine D2 receptor,8.3767507096021,451.6110000000003,4.7298000000000044,1.0,5.0,54.04,4.0,9.0
F,Dopamine D2 receptor,8.337242168318426,452.5990000000003,4.124800000000003,1.0,6.0,66.93,4.0,9.0
F,Dopamine D2 receptor,8.3767507096021,449.5950000000002,4.686600000000004,1.0,5.0,57.800000000000004,4.0,9.0
F,Dopamine D2 receptor,8.070581074285707,435.3550000000001,4.144200000000003,2.0,4.0,64.36000000000001,4.0,6.0
F,Dopamine D2 receptor,7.229147988357855,405.32900000000006,4.460800000000003,1.0,4.0,44.39,4.0,6.0
F,Dopamine D2 receptor,7.086186147616283,435.4200000000001,6.6417000000000055,0.0,4.0,25.36,4.0,7.0
F,Dopamine D2 receptor,7.0,421.39300000000014,6.251600000000005,0.0,4.0,25.36,4.0,6.0
F,Dopamine D2 receptor,6.97061622231479,422.3810000000001,5.194200000000004,0.0,5.0,28.6,4.0,6.0
F,Dopamine D2 receptor,7.6020599913279625,434.36700000000013,5.201600000000004,2.0,3.0,61.120000000000005,4.0,7.0
F,Dopamine D2 receptor,7.7447274948966935,448.3940000000002,4.260500000000004,1.0,4.0,44.81,4.0,7.0
F,Dopamine D2 receptor,5.6777807052660805,502.4860000000003,5.885500000000007,1.0,4.0,44.81,5.0,6.0
F,Dopamine D2 receptor,6.214670164989233,444.36200000000014,4.082500000000003,1.0,4.0,44.81,4.0,4.0
F,Dopamine D2 receptor,7.036212172654444,419.3560000000001,4.850900000000004,1.0,4.0,44.39,4.0,7.0
F,Dopamine D2 receptor,7.585026652029182,446.3780000000001,4.6353000000000035,1.0,4.0,44.81,4.0,6.0
F,Dopamine D2 receptor,7.236572006437063,482.41100000000023,5.992600000000005,1.0,4.0,44.81,5.0,5.0
F,Dopamine D2 receptor,6.399027104313252,482.4110000000001,5.992600000000005,1.0,4.0,44.81,5.0,5.0
F,Dopamine D2 receptor,7.522878745280337,434.36700000000013,3.8704000000000027,1.0,4.0,44.81,4.0,6.0
F,Dopamine D2 receptor,7.1938200260161125,447.4060000000001,5.317900000000005,1.0,3.0,41.57,4.0,7.0
F,Dopamine D2 receptor,7.6020599913279625,421.32800000000015,3.754100000000002,2.0,4.0,64.36000000000001,4.0,6.0
F,Dopamine D2 receptor,7.187086643357144,435.3550000000001,4.144200000000003,2.0,4.0,64.36000000000001,4.0,7.0
F,Dopamine D2 receptor,7.1938200260161125,436.40800000000013,5.584300000000005,0.0,5.0,28.6,4.0,7.0
F,Dopamine D2 receptor,7.769551078621726,410.51800000000014,2.956100000000001,1.0,6.0,66.93,4.0,8.0
F,Dopamine D2 receptor,9.397940008672037,450.53900000000016,2.883400000000001,2.0,6.0,83.14,5.0,7.0
F,Dopamine D2 receptor,9.301029995663981,409.53000000000014,3.5611000000000024,1.0,5.0,54.04,4.0,8.0
F,Dopamine D2 receptor,8.823908740944319,437.5400000000002,3.3237000000000014,1.0,6.0,63.27000000000001,5.0,7.0
F,Dopamine D2 receptor,9.221848749616356,438.5280000000002,2.718700000000001,1.0,7.0,76.16000000000001,5.0,7.0
F,Dopamine D2 receptor,9.045757490560675,435.5240000000002,3.2805000000000017,1.0,6.0,67.03,5.0,7.0
F,Dopamine D2 receptor,8.036212172654444,450.4100000000002,5.241420000000005,1.0,4.0,44.81,3.0,8.0
B,Dopamine D2 receptor,8.221848749616356,448.39400000000006,4.859300000000005,1.0,4.0,44.81,4.0,6.0
B,Dopamine D2 receptor,9.0,460.40500000000014,5.206200000000004,1.0,4.0,48.57,4.0,7.0
B,Dopamine D2 receptor,7.301029995663981,421.39300000000014,6.251600000000005,0.0,4.0,25.36,4.0,6.0
F,Dopamine D2 receptor,5.481486060122113,355.4340000000002,3.376500000000002,0.0,5.0,40.160000000000004,4.0,4.0
F,Dopamine D2 receptor,5.394694953858891,355.4340000000002,3.376500000000002,0.0,5.0,40.160000000000004,4.0,4.0
F,Dopamine D2 receptor,5.011441043121384,339.39100000000013,3.088000000000002,0.0,5.0,40.160000000000004,5.0,2.0
F,Dopamine D2 receptor,4.790753151246626,323.4360000000001,3.9761400000000027,0.0,3.0,21.700000000000003,4.0,2.0
F,Dopamine D2 receptor,4.806597096937582,323.4360000000001,3.9761400000000027,0.0,3.0,21.700000000000003,4.0,2.0
F,Dopamine D2 receptor,6.228412519118745,327.38000000000005,2.770500000000002,2.0,5.0,62.16000000000001,4.0,2.0
F,Dopamine D2 receptor,8.853871964321762,395.47800000000007,3.217100000000001,1.0,4.0,52.650000000000006,4.0,6.0
F,Dopamine D2 receptor,10.019996628416253,408.45800000000014,2.0587999999999997,1.0,6.0,82.02,5.0,5.0
B,Dopamine D2 receptor,9.199970640755865,408.45800000000014,2.0587999999999997,1.0,6.0,82.02,5.0,5.0
F,Dopamine D2 receptor,10.017728766960431,408.45800000000014,2.0587999999999997,1.0,6.0,82.02,5.0,5.0
B,Dopamine D2 receptor,9.193820026016112,408.45800000000014,2.0587999999999997,1.0,6.0,82.02,5.0,5.0
F,Dopamine D2 receptor,7.886056647693163,527.4520000000003,5.060000000000005,2.0,5.0,87.9,4.0,8.0
F,Dopamine D2 receptor,7.346787486224656,541.4790000000003,5.450100000000005,2.0,5.0,87.9,4.0,9.0
F,Dopamine D2 receptor,7.886056647693163,541.4790000000004,5.450100000000005,2.0,5.0,87.9,4.0,9.0
F,Dopamine D2 receptor,7.266000713461613,488.58800000000025,3.761800000000002,2.0,6.0,97.13,4.0,9.0
F,Dopamine D2 receptor,7.248720896016658,502.61500000000024,4.151900000000003,2.0,6.0,97.13,4.0,10.0
F,Dopamine D2 receptor,7.399027104313252,527.4520000000003,5.060000000000005,2.0,5.0,87.9,4.0,8.0
F,Dopamine D2 receptor,7.667561540084395,488.58800000000025,3.761800000000002,2.0,6.0,97.13,4.0,9.0
F,Dopamine D2 receptor,7.275724130399211,539.0760000000002,4.573700000000004,2.0,6.0,97.13,4.0,10.0
F,Dopamine D2 receptor,7.30715308072277,486.61600000000027,4.451720000000003,2.0,5.0,87.9,4.0,9.0
F,Dopamine D2 receptor,7.863279432843593,559.4690000000004,5.589200000000005,2.0,5.0,87.9,4.0,9.0
F,Dopamine D2 receptor,7.982966660701219,532.6410000000002,4.160500000000003,2.0,7.0,106.36000000000001,4.0,11.0
F,Dopamine D2 receptor,6.8326826652518236,539.4630000000003,5.226100000000005,2.0,5.0,87.9,4.0,8.0
F,Dopamine D2 receptor,7.1791420105603,557.4530000000003,5.365200000000005,2.0,5.0,87.9,4.0,8.0
F,Dopamine D2 receptor,7.8326826652518236,484.42700000000025,5.961100000000005,1.0,4.0,44.81,4.0,7.0
F,Dopamine D2 receptor,6.8696662315049934,534.9150000000003,6.773000000000007,1.0,4.0,44.81,4.0,8.0
F,Dopamine D2 receptor,7.2373214362725635,472.58900000000017,5.020500000000005,2.0,5.0,69.83000000000001,5.0,8.0
F,Dopamine D2 receptor,7.4089353929735005,448.39400000000006,4.859300000000005,1.0,4.0,44.81,4.0,7.0
